"","TIER_ID","ANNOTATION_ID","VALUE","t0.id","t0","t1.id","t1","filename","atype","ANNOTATION_REF","PREVIOUS_ANNOTATION","EXT_REF"
"2198","A_morph-type","ann2407","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2406_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2199","A_morph-type","ann2411","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2410_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2200","A_morph-type","ann2415","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2414_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2201","A_morph-type","ann2419","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2418_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2202","A_morph-type","ann2429","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2428_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2203","A_morph-type","ann2434","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2433_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2204","A_morph-type","ann2444","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2443_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2205","A_morph-type","ann2448","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2447_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2206","A_morph-type","ann2458","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2457_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2207","A_morph-type","ann2463","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2462_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2208","A_morph-type","ann2467","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2466_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2209","A_morph-type","ann2473","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2472_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2210","A_morph-type","ann2477","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2476_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2211","A_morph-type","ann2524","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2523_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2212","A_morph-type","ann2529","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2528_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2213","A_morph-type","ann2534","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2533_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2214","A_morph-type","ann2538","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2537_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2215","A_morph-type","ann2543","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2542_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2216","A_morph-type","ann2547","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2546_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2217","A_morph-type","ann2552","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2551_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2218","A_morph-type","ann2557","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2556_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2219","A_morph-type","ann2581","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2580_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2220","A_morph-type","ann2586","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2585_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2221","A_morph-type","ann2591","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2590_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2222","A_morph-type","ann2597","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2596_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2223","A_morph-type","ann2601","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2600_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2224","A_morph-type","ann2607","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2606_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2225","A_morph-type","ann2611","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2610_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2226","A_morph-type","ann2681","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2680_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2227","A_morph-type","ann2687","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2686_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2228","A_morph-type","ann2691","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2690_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2229","A_morph-type","ann2695","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2694_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2230","A_morph-type","ann2701","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2700_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2231","A_morph-type","ann2705","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2704_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2232","A_morph-type","ann2709","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann2708_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2233","A_morph-type","ann3001","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3000_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2234","A_morph-type","ann3005","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3004_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2235","A_morph-type","ann3011","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3010_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2236","A_morph-type","ann3021","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3020_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2237","A_morph-type","ann3025","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3024_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2238","A_morph-type","ann3037","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3036_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2239","A_morph-type","ann3042","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3041_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2240","A_morph-type","ann3047","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3046_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2241","A_morph-type","ann3059","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3058_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2242","A_morph-type","ann3064","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3063_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2243","A_morph-type","ann3071","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3070_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2244","A_morph-type","ann3076","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3075_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2245","A_morph-type","ann3082","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3081_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2246","A_morph-type","ann3086","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3085_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2247","A_morph-type","ann3092","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3091_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2248","A_morph-type","ann3097","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3096_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2249","A_morph-type","ann3103","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3102_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2250","A_morph-type","ann3107","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3106_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2251","A_morph-type","ann3117","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3116_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2252","A_morph-type","ann3122","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3121_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2253","A_morph-type","ann3127","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3126_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2254","A_morph-type","ann3133","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3132_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2255","A_morph-type","ann3144","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3143_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2256","A_morph-type","ann3150","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3149_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2257","A_morph-type","ann3155","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3154_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2258","A_morph-type","ann3165","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3164_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2259","A_morph-type","ann3170","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3169_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2260","A_morph-type","ann3174","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3173_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2261","A_morph-type","ann3180","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3179_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2262","A_morph-type","ann3220","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3219_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2263","A_morph-type","ann3226","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3225_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2264","A_morph-type","ann3232","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3231_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2265","A_morph-type","ann3237","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3236_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2266","A_morph-type","ann3243","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3242_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2267","A_morph-type","ann3247","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3246_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2268","A_morph-type","ann3251","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3250_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2269","A_morph-type","ann3257","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3256_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2270","A_morph-type","ann3261","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3260_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2271","A_morph-type","ann3273","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3272_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2272","A_morph-type","ann3279","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3278_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2273","A_morph-type","ann3284","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3283_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2274","A_morph-type","ann3288","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3287_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2275","A_morph-type","ann3293","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3292_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2276","A_morph-type","ann3299","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3298_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2277","A_morph-type","ann3303","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3302_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2278","A_morph-type","ann3412","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3411_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2279","A_morph-type","ann3417","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3416_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2280","A_morph-type","ann3422","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3421_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2281","A_morph-type","ann3427","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3426_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2282","A_morph-type","ann3433","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3432_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2283","A_morph-type","ann3438","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3437_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2284","A_morph-type","ann3443","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3442_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2285","A_morph-type","ann3532","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3531_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2286","A_morph-type","ann3536","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3535_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2287","A_morph-type","ann3547","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3546_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2288","A_morph-type","ann3551","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3550_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2289","A_morph-type","ann3557","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3556_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2290","A_morph-type","ann3562","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3561_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2291","A_morph-type","ann3567","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3566_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2292","A_morph-type","ann3572","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3571_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2293","A_morph-type","ann3576","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3575_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2294","A_morph-type","ann3580","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3579_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2295","A_morph-type","ann3585","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3584_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2296","A_morph-type","ann3597","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3596_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2297","A_morph-type","ann3602","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3601_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2298","A_morph-type","ann3607","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3606_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2299","A_morph-type","ann3618","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3617_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2300","A_morph-type","ann3623","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3622_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2301","A_morph-type","ann3627","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3626_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2302","A_morph-type","ann3631","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3630_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2303","A_morph-type","ann3636","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3635_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2304","A_morph-type","ann3642","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3641_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2305","A_morph-type","ann3647","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3646_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2306","A_morph-type","ann3652","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3651_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2307","A_morph-type","ann3662","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3661_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2308","A_morph-type","ann3667","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3666_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2309","A_morph-type","ann3672","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3671_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2310","A_morph-type","ann3676","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3675_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2311","A_morph-type","ann3682","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3681_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2312","A_morph-type","ann3687","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3686_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2313","A_morph-type","ann3691","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3690_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2314","A_morph-type","ann3697","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3696_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2315","A_morph-type","ann3702","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3701_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2316","A_morph-type","ann3707","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3706_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2317","A_morph-type","ann3718","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3717_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2318","A_morph-type","ann3723","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3722_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2319","A_morph-type","ann3728","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3727_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2320","A_morph-type","ann3732","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3731_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2321","A_morph-type","ann3737","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3736_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2322","A_morph-type","ann3741","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3740_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2323","A_morph-type","ann3746","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3745_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2324","A_morph-type","ann3756","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3755_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2325","A_morph-type","ann3761","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3760_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2326","A_morph-type","ann3766","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3765_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2327","A_morph-type","ann3770","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3769_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2328","A_morph-type","ann3776","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3775_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2329","A_morph-type","ann3781","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3780_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2330","A_morph-type","ann3791","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3790_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2331","A_morph-type","ann3796","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3795_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2332","A_morph-type","ann3801","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3800_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2333","A_morph-type","ann3805","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3804_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2334","A_morph-type","ann3811","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3810_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
"2335","A_morph-type","ann3815","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3814_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2336","A_morph-type","ann3826","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3825_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2337","A_morph-type","ann3831","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3830_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2338","A_morph-type","ann3836","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3835_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2339","A_morph-type","ann3841","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3840_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2340","A_morph-type","ann3849","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3848_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2341","A_morph-type","ann3854","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3853_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2342","A_morph-type","ann3859","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3858_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2343","A_morph-type","ann3873","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3872_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2344","A_morph-type","ann3878","suffix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3877_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933",NA,NA
"2345","A_morph-type","ann3884","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3883_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2346","A_morph-type","ann3889","stem",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3888_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933",NA,NA
"2347","A_morph-type","ann3895","prefix",NA,NA,NA,NA,"ara_2613_glossed_2.eaf","REF","ann3894_flexid_d7f713db-e8cf-11d3-9764-00c04f186933",NA,NA
